num,20,2
2-6-212-199,240,1f2,28f,-24,-26,-38
2-6-213-191,235,1e8,283,-22,-25,-34
2-6-214-183,22a,1df,276,-20,-23,-32
2-6-215-175,21e,1d6,269,-19,-21,-30
2-6-216-159,209,1c3,251,-15,-18,-23
2-6-217-143,1f1,1b0,237,-12,-14,-18
2-6-218-127,1d9,19b,21d,-10,-12,-14
2-6-219-111,1c0,185,201,-7,-9,-11
2-6-220-95,1a4,16e,1e3,-5,-6,-7
2-6-221-79,184,153,1c2,-5,-5,-5
2-6-222-63,163,136,19d,-2,-3,-3
2-6-223-55,14e,125,189,-4,-3,-2
2-6-224-47,138,112,173,-4,-3,-1
2-6-225-39,121,fe,15b,-4,-2,0
2-6-226-31,107,e7,141,-2,-1,3
2-6-227-23,e6,cf,122,2,6,9
2-6-228-19,d5,c4,112,3,11,12
2-6-229-17,cd,bd,10a,5,12,14
2-6-230-15,c3,b6,101,5,14,15
2-6-231-13,bc,b1,fb,11,19,23
2-6-232-11,b3,a9,f3,17,22,30
2-6-233-9,aa,a4,eb,22,28,36
2-6-234-7,a1,9c,e3,28,32,44
2-6-235-5,9d,96,dd,40,38,55
2-6-236-3,96,8f,d5,51,44,66
2-6-237-1,4b,48,6b,25,22,33
2-6-238-0,0,0,0,0,0,0
2-7-239-255,26e,216,2c3,-52,-52,-74
2-7-240-247,26a,212,2be,-51,-53,-74
2-7-241-239,264,20d,2b8,-51,-53,-73
2-7-242-231,25c,206,2ae,-47,-50,-68
2-7-243-223,252,1ff,2a3,-44,-46,-64
2-7-244-215,249,1f7,298,-41,-43,-59
2-7-245-207,23f,1ef,28c,-37,-39,-55
2-7-246-199,235,1e7,281,-35,-37,-52
2-7-247-191,22a,1de,275,-33,-35,-48
2-7-248-183,21f,1d5,269,-31,-33,-45
2-7-249-175,214,1cc,25d,-29,-31,-42
2-7-250-159,1ff,1ba,246,-25,-27,-34
2-7-251-143,1e8,1a7,22d,-21,-23,-28
2-7-252-127,1d1,193,213,-18,-20,-24
2-7-253-111,1b8,17e,1f8,-15,-16,-20
2-7-254-95,19c,168,1dc,-13,-12,-14
2-7-255-79,17e,14e,1bd,-11,-10,-10
2-7-256-63,15d,132,199,-8,-7,-7
2-7-257-55,149,122,186,-9,-6,-5
2-7-258-47,134,110,171,-8,-5,-3
2-7-259-39,11e,fd,15b,-7,-3,0
2-7-260-31,106,e8,143,-3,0,5
2-7-261-23,e7,d3,128,3,10,15
2-7-262-19,d8,c9,11b,6,16,21
2-7-263-17,d0,c3,114,8,18,24
2-7-264-15,c7,bd,10c,9,21,26
2-7-265-13,c1,b9,108,16,27,36
2-7-266-11,b9,b3,102,23,32,45
2-7-267-9,b2,ae,fd,30,38,54
2-7-268-7,aa,a8,f7,37,44,64
2-7-269-5,a8,a3,f3,51,51,77
2-7-270-3,a4,9d,ed,65,58,90
2-7-271-1,52,4f,77,32,29,45
2-7-272-0,0,0,0,0,0,0
2-8-273-255,26c,214,2c0,-54,-54,-77
2-8-274-247,268,211,2bb,-53,-54,-77
2-8-275-239,263,20c,2b6,-52,-54,-75
2-8-276-231,25b,206,2ad,-48,-50,-69
2-8-277-223,251,1fe,2a2,-45,-47,-65
2-8-278-215,249,1f7,298,-41,-43,-59
2-8-279-207,23f,1ef,28c,-37,-39,-55
2-8-280-199,235,1e7,282,-35,-37,-51
2-8-281-191,22a,1df,276,-33,-34,-47
2-8-282-183,21f,1d5,26a,-31,-33,-44
2-8-283-175,214,1cc,25f,-29,-31,-40
2-8-284-159,1ff,1bb,248,-25,-26,-32
2-8-285-143,1e8,1a8,230,-21,-22,-25
2-8-286-127,1d2,194,216,-17,-19,-21
2-8-287-111,1b9,17f,1fc,-14,-15,-16
2-8-288-95,19d,16a,1e1,-12,-10,-9
2-8-289-79,17f,151,1c4,-10,-7,-3
2-8-290-63,15f,136,1a1,-6,-3,1
2-8-291-55,14c,126,18f,-6,-2,4
2-8-292-47,137,115,17b,-5,0,7
2-8-293-39,122,103,167,-3,3,12
2-8-294-31,10c,f0,151,3,8,19
2-8-295-23,ef,df,13b,11,22,34
2-8-296-19,e2,d6,131,16,29,43
2-8-297-17,da,d1,12a,18,32,46
2-8-298-15,d2,cc,124,20,36,50
2-8-299-13,cd,c9,122,28,43,62
2-8-300-11,c4,c3,11e,34,48,73
2-8-301-9,bd,bf,11a,41,55,83
2-8-302-7,b5,ba,116,48,62,95
2-8-303-5,b4,b4,113,63,68,109
2-8-304-3,af,ad,10d,76,74,122
2-8-305-1,58,57,87,38,37,61
2-8-306-0,0,0,0,0,0,0
2-9-307-255,216,1cd,260,-140,-125,-173
2-9-308-247,214,1ca,25d,-137,-125,-171
2-9-309-239,210,1c7,259,-135,-123,-168
2-9-310-231,209,1c1,251,-130,-119,-161
2-9-311-223,201,1bb,249,-125,-114,-154
2-9-312-215,1fa,1b4,241,-120,-110,-146
2-9-313-207,1f1,1ad,237,-115,-105,-140
2-9-314-199,1e9,1a7,22e,-111,-101,-135
2-9-315-191,1e0,19f,224,-107,-98,-129
2-9-316-183,1d7,197,21b,-103,-95,-123
2-9-317-175,1cd,190,211,-100,-91,-118
2-9-318-159,1bc,182,1fe,-92,-83,-106
2-9-319-143,1a9,172,1ea,-84,-76,-95
2-9-320-127,195,161,1d5,-78,-70,-86
2-9-321-111,180,150,1bf,-71,-62,-77
2-9-322-95,168,13d,1a8,-65,-55,-66
2-9-323-79,14f,127,191,-58,-49,-54
2-9-324-63,133,111,175,-50,-40,-43
2-9-325-55,123,105,168,-47,-35,-35
2-9-326-47,112,f8,159,-42,-29,-27
2-9-327-39,101,eb,149,-36,-21,-18
2-9-328-31,f0,dc,13a,-25,-12,-4
2-9-329-23,db,d0,12c,-9,7,19
2-9-330-19,d1,c9,125,-1,16,31
2-9-331-17,cb,c6,121,3,21,37
2-9-332-15,c5,c2,11c,7,26,42
2-9-333-13,be,c0,11c,13,34,56
2-9-334-11,b4,bc,119,18,41,68
2-9-335-9,ad,b9,118,25,49,81
2-9-336-7,a4,b5,115,31,57,94
2-9-337-5,9f,ac,111,42,60,107
2-9-338-3,9a,a2,10b,55,63,120
2-9-339-1,4d,51,86,27,31,60
2-9-340-0,0,0,0,0,0,0
2-10-341-255,1bf,185,201,-227,-197,-268
2-10-342-247,1be,184,1ff,-223,-195,-265
2-10-343-239,1bb,181,1fc,-220,-193,-261
2-10-344-231,1b5,17c,1f6,-214,-188,-252
2-10-345-223,1af,177,1ef,-207,-182,-244
2-10-346-215,1a8,171,1e9,-202,-177,-234
2-10-347-207,1a1,16b,1e1,-195,-171,-226
2-10-348-199,19b,166,1db,-189,-166,-218
2-10-349-191,194,160,1d3,-183,-161,-210
2-10-350-183,18d,15a,1cc,-177,-156,-202
2-10-351-175,185,154,1c5,-172,-151,-194
2-10-352-159,177,149,1b6,-161,-140,-178
2-10-353-143,168,13c,1a7,-149,-130,-162
2-10-354-127,158,12f,197,-139,-120,-148
2-10-355-111,147,121,186,-128,-109,-134
2-10-356-95,133,110,174,-118,-100,-118
2-10-357-79,11e,ff,161,-107,-89,-102
2-10-358-63,107,ee,14e,-94,-75,-82
2-10-359-55,fa,e6,146,-88,-66,-69
2-10-360-47,ee,de,13d,-78,-55,-55
2-10-361-39,e1,d5,133,-68,-43,-40
2-10-362-31,d6,cc,12a,-51,-28,-20
2-10-363-23,c9,c4,125,-27,-5,12
2-10-364-19,c3,c0,122,-15,7,28
2-10-365-17,bf,be,120,-9,13,36
2-10-366-15,bb,bb,11e,-3,19,44
2-10-367-13,b0,ba,11e,-1,28,58
2-10-368-11,a4,b8,11d,2,37,72
2-10-369-9,99,b6,11c,5,46,85
2-10-370-7,8c,b3,11a,7,55,99
2-10-371-5,82,a3,113,13,51,109
2-10-372-3,77,92,10a,20,47,119
2-10-373-1,3c,49,85,10,23,59
2-10-374-0,0,0,0,0,0,0
3-0-1-255,298,23c,2ff,0,0,0
3-0-2-247,293,239,2fa,0,0,0
3-0-3-239,28c,235,2f4,0,0,0
3-0-4-231,27f,22a,2e4,0,0,0
3-0-5-223,272,21e,2d4,0,0,0
3-0-6-215,264,213,2c3,0,0,0
3-0-7-207,256,206,2b2,0,0,0
3-0-8-199,24a,1fc,2a4,0,0,0
3-0-9-191,23d,1f1,295,0,0,0
3-0-10-183,230,1e6,286,0,0,0
3-0-11-175,223,1db,277,0,0,0
3-0-12-159,20a,1c5,259,0,0,0
3-0-13-143,1ef,1ae,23a,0,0,0
3-0-14-127,1d4,197,21b,0,0,0
3-0-15-111,1b8,17e,1fa,0,0,0
3-0-16-95,197,15f,1d4,0,0,0
3-0-17-79,179,144,1b2,0,0,0
3-0-18-63,158,129,190,0,0,0
3-0-19-55,145,118,17b,0,0,0
3-0-20-47,12f,105,164,0,0,0
3-0-21-39,118,f1,14b,0,0,0
3-0-22-31,fc,d9,12e,0,0,0
3-0-23-23,d9,ba,109,0,0,0
3-0-24-19,c7,ab,f7,0,0,0
3-0-25-17,be,a3,ed,0,0,0
3-0-26-15,b4,9a,e3,0,0,0
3-0-27-13,a6,8f,d5,0,0,0
3-0-28-11,98,83,c6,0,0,0
3-0-29-9,89,78,b7,0,0,0
3-0-30-7,7a,6b,a7,0,0,0
3-0-31-5,6a,62,99,0,0,0
3-0-32-3,59,57,8a,0,0,0
3-0-33-1,2d,2c,45,0,0,0
3-0-34-0,0,0,0,0,0,0
3-1-35-255,283,226,2e3,-21,-22,-28
3-1-36-247,27c,223,2dd,-23,-22,-29
3-1-37-239,275,21f,2d6,-23,-22,-30
3-1-38-231,26a,216,2c9,-21,-20,-27
3-1-39-223,25e,20c,2bb,-20,-18,-25
3-1-40-215,253,203,2ad,-17,-16,-22
3-1-41-207,246,1f8,29f,-16,-14,-19
3-1-42-199,23b,1ee,292,-15,-14,-18
3-1-43-191,22f,1e4,283,-14,-13,-18
3-1-44-183,223,1da,275,-13,-12,-17
3-1-45-175,217,1cf,267,-12,-12,-16
3-1-46-159,1ff,1ba,24b,-11,-11,-14
3-1-47-143,1e6,1a5,22e,-9,-9,-12
3-1-48-127,1cc,18f,211,-8,-8,-10
3-1-49-111,1b1,177,1f2,-7,-7,-8
3-1-50-95,192,158,1cc,-5,-7,-8
3-1-51-79,174,141,1ae,-5,-3,-4
3-1-52-63,153,124,18a,-5,-5,-6
3-1-53-55,13f,113,176,-6,-5,-5
3-1-54-47,12a,101,15f,-5,-4,-5
3-1-55-39,114,ec,146,-4,-5,-5
3-1-56-31,f8,d5,12a,-4,-4,-4
3-1-57-23,d4,b7,105,-5,-3,-4
3-1-58-19,c2,a7,f2,-5,-4,-5
3-1-59-17,b8,a0,e9,-6,-3,-4
3-1-60-15,ae,97,df,-6,-3,-4
3-1-61-13,a1,8e,d2,-5,-1,-3
3-1-62-11,92,84,c3,-6,1,-3
3-1-63-9,84,7a,b6,-5,2,-1
3-1-64-7,75,6e,a7,-5,3,0
3-1-65-5,68,65,9b,-2,3,2
3-1-66-3,5a,5a,8e,1,3,4
3-1-67-1,2d,2d,47,0,1,2
3-1-68-0,0,0,0,0,0,0
3-2-69-255,27a,21c,2d5,-30,-32,-42
3-2-70-247,273,219,2cf,-32,-32,-43
3-2-71-239,26b,214,2c7,-33,-33,-45
3-2-72-231,261,20c,2bb,-30,-30,-41
3-2-73-223,256,203,2ae,-28,-27,-38
3-2-74-215,24c,1fa,2a2,-24,-25,-33
3-2-75-207,240,1f0,294,-22,-22,-30
3-2-76-199,235,1e7,288,-21,-21,-28
3-2-77-191,22a,1dd,27a,-19,-20,-27
3-2-78-183,21e,1d4,26d,-18,-18,-25
3-2-79-175,213,1ca,260,-16,-17,-23
3-2-80-159,1fc,1b6,245,-14,-15,-20
3-2-81-143,1e4,1a2,22a,-11,-12,-16
3-2-82-127,1cb,18d,20e,-9,-10,-13
3-2-83-111,1b0,176,1f1,-8,-8,-9
3-2-84-95,193,158,1cc,-4,-7,-8
3-2-85-79,175,142,1af,-4,-2,-3
3-2-86-63,153,124,18a,-5,-5,-6
3-2-87-55,13f,113,176,-6,-5,-5
3-2-88-47,12a,100,15f,-5,-5,-5
3-2-89-39,113,eb,146,-5,-6,-5
3-2-90-31,f8,d4,12a,-4,-5,-4
3-2-91-23,d4,b8,106,-5,-2,-3
3-2-92-19,c2,a9,f4,-5,-2,-3
3-2-93-17,b9,a2,eb,-5,-1,-2
3-2-94-15,af,9a,e1,-5,0,-2
3-2-95-13,a3,92,d6,-3,3,1
3-2-96-11,95,89,c9,-3,6,3
3-2-97-9,88,80,bd,-1,8,6
3-2-98-7,7a,76,b0,0,11,9
3-2-99-5,70,6e,a7,6,12,14
3-2-100-3,64,64,9d,11,13,19
3-2-101-1,32,32,4f,5,6,10
3-2-102-0,0,0,0,0,0,0
3-3-103-255,276,217,2ce,-34,-37,-49
3-3-104-247,26f,214,2c8,-36,-37,-50
3-3-105-239,267,20e,2c0,-37,-39,-52
3-3-106-231,25d,206,2b4,-34,-36,-48
3-3-107-223,253,1fe,2a6,-31,-32,-46
3-3-108-215,249,1f4,29a,-27,-31,-41
3-3-109-207,23d,1eb,28c,-25,-27,-38
3-3-110-199,232,1e2,281,-24,-26,-35
3-3-111-191,228,1d9,274,-21,-24,-33
3-3-112-183,21c,1d1,268,-20,-21,-30
3-3-113-175,212,1c7,25c,-17,-20,-27
3-3-114-159,1fb,1b4,243,-15,-17,-22
3-3-115-143,1e4,1a2,229,-11,-12,-17
3-3-116-127,1cc,18d,20e,-8,-10,-13
3-3-117-111,1b1,176,1f1,-7,-8,-9
3-3-118-95,195,15a,1cf,-2,-5,-5
3-3-119-79,177,143,1b1,-2,-1,-1
3-3-120-63,155,125,18c,-3,-4,-4
3-3-121-55,141,114,178,-4,-4,-3
3-3-122-47,12b,101,161,-4,-4,-3
3-3-123-39,114,ec,148,-4,-5,-3
3-3-124-31,f9,d5,12c,-3,-4,-2
3-3-125-23,d7,bc,10b,-2,2,2
3-3-126-19,c6,ae,fa,-1,3,3
3-3-127-17,bd,a7,f2,-1,4,5
3-3-128-15,b3,a0,e8,-1,6,5
3-3-129-13,a9,99,df,3,10,10
3-3-130-11,9d,92,d5,5,15,15
3-3-131-9,91,89,ca,8,17,19
3-3-132-7,85,81,c0,11,22,25
3-3-133-5,7c,7a,ba,18,24,33
3-3-134-3,71,72,b2,24,27,40
3-3-135-1,39,39,59,12,13,20
3-3-136-0,0,0,0,0,0,0
3-4-137-255,2c7,261,32d,47,37,46
3-4-138-247,2c4,25e,329,49,37,47
3-4-139-239,2bf,25a,323,51,37,47
3-4-140-231,2b0,24e,311,49,36,45
3-4-141-223,2a0,240,2fd,46,34,41
3-4-142-215,290,233,2ea,44,32,39
3-4-143-207,27f,225,2d6,41,31,36
3-4-144-199,271,21a,2c6,39,30,34
3-4-145-191,263,20d,2b5,38,28,32
3-4-146-183,254,201,2a4,36,27,30
3-4-147-175,246,1f4,292,35,25,27
3-4-148-159,229,1dc,270,31,23,23
3-4-149-143,20b,1c2,24d,28,20,19
3-4-150-127,1eb,1a5,227,23,14,12
3-4-151-111,1ca,186,1ff,18,8,5
3-4-152-95,1af,172,1e4,24,19,16
3-4-153-79,18d,154,1be,20,16,12
3-4-154-63,168,133,195,16,10,5
3-4-155-55,154,121,17e,15,9,3
3-4-156-47,13d,10d,165,14,8,1
3-4-157-39,124,f7,14b,12,6,0
3-4-158-31,108,dd,12c,12,4,-2
3-4-159-23,e2,bc,106,9,2,-3
3-4-160-19,cf,ab,f2,8,0,-5
3-4-161-17,c6,a2,e9,8,-1,-4
3-4-162-15,bb,99,de,7,-1,-5
3-4-163-13,ab,8a,ce,5,-5,-7
3-4-164-11,9a,7b,be,2,-8,-8
3-4-165-9,89,6b,ad,0,-13,-10
3-4-166-7,77,5b,9c,-3,-16,-11
3-4-167-5,5f,43,85,-11,-31,-20
3-4-168-3,46,2a,6c,-19,-45,-30
3-4-169-1,23,15,36,-10,-23,-15
3-4-170-0,0,0,0,0,0,0
3-5-171-255,274,231,2dd,-36,-11,-34
3-5-172-247,26d,22b,2d5,-38,-14,-37
3-5-173-239,265,224,2cc,-39,-17,-40
3-5-174-231,25e,21e,2c4,-33,-12,-32
3-5-175-223,257,217,2bc,-27,-7,-24
3-5-176-215,24f,211,2b3,-21,-2,-16
3-5-177-207,247,209,2aa,-15,3,-8
3-5-178-199,23f,202,2a2,-11,6,-2
3-5-179-191,236,1fa,298,-7,9,3
3-5-180-183,22d,1f3,28f,-3,13,9
3-5-181-175,224,1eb,285,1,16,14
3-5-182-159,212,1db,273,8,22,26
3-5-183-143,1ff,1cb,25f,16,29,37
3-5-184-127,1ea,1b9,249,22,34,46
3-5-185-111,1d4,1a5,232,28,39,56
3-5-186-95,1bb,18f,218,36,48,68
3-5-187-79,19e,176,1f9,37,50,71
3-5-188-63,17e,159,1d9,38,48,73
3-5-189-55,16b,148,1c5,38,48,74
3-5-190-47,156,137,1b0,39,50,76
3-5-191-39,13f,124,199,39,51,78
3-5-192-31,125,10e,17e,41,53,80
3-5-193-23,106,f7,15d,45,61,84
3-5-194-19,f6,ec,14c,47,65,85
3-5-195-17,ee,e6,143,48,67,86
3-5-196-15,e5,df,13a,49,69,87
3-5-197-13,dd,d9,131,55,74,92
3-5-198-11,d4,d2,128,60,79,98
3-5-199-9,cc,cc,11e,67,84,103
3-5-200-7,c2,c4,114,72,89,109
3-5-201-5,bc,bf,10c,82,93,115
3-5-202-3,b4,b8,103,91,97,121
3-5-203-1,5a,5c,82,45,48,61
3-5-204-0,0,0,0,0,0,0
3-6-205-255,270,210,2c5,-40,-44,-58
3-6-206-247,26a,20d,2bf,-41,-44,-59
3-6-207-239,262,208,2b7,-42,-45,-61
3-6-208-231,258,200,2ab,-39,-42,-57
3-6-209-223,24d,1f7,29d,-37,-39,-55
3-6-210-215,243,1ed,290,-33,-38,-51
3-6-211-207,237,1e3,282,-31,-35,-48
3-6-212-199,22d,1db,277,-29,-33,-45
3-6-213-191,223,1d3,26c,-26,-30,-41
3-6-214-183,218,1cb,260,-24,-27,-38
3-6-215-175,20d,1c2,255,-22,-25,-34
3-6-216-159,1f8,1b1,23e,-18,-20,-27
3-6-217-143,1e2,1a0,226,-13,-14,-20
3-6-218-127,1ca,18a,20b,-10,-13,-16
3-6-219-111,1b0,174,1ef,-8,-10,-11
3-6-220-95,195,15b,1d0,-2,-4,-4
3-6-221-79,177,142,1b0,-2,-2,-2
3-6-222-63,154,125,18c,-4,-4,-4
3-6-223-55,140,114,179,-5,-4,-2
3-6-224-47,12b,101,162,-4,-4,-2
3-6-225-39,113,ed,14a,-5,-4,-1
3-6-226-31,f9,d6,12f,-3,-3,1
3-6-227-23,d9,c0,111,0,6,8
3-6-228-19,ca,b4,103,3,9,12
3-6-229-17,c1,ae,fb,3,11,14
3-6-230-15,b8,a7,f2,4,13,15
3-6-231-13,af,a1,eb,9,18,22
3-6-232-11,a6,9b,e3,14,24,29
3-6-233-9,9c,94,db,19,28,36
3-6-234-7,92,8d,d3,24,34,44
3-6-235-5,88,88,d0,30,38,55
3-6-236-3,7c,82,cb,35,43,65
3-6-237-1,3e,41,66,17,21,33
3-6-238-0,0,0,0,0,0,0
3-7-239-255,260,203,2b2,-56,-57,-77
3-7-240-247,25b,200,2ad,-56,-57,-77
3-7-241-239,254,1fb,2a6,-56,-58,-78
3-7-242-231,24a,1f2,299,-53,-56,-75
3-7-243-223,23f,1e9,28b,-51,-53,-73
3-7-244-215,235,1df,27e,-47,-52,-69
3-7-245-207,229,1d5,26f,-45,-49,-67
3-7-246-199,220,1ce,265,-42,-46,-63
3-7-247-191,216,1c6,25b,-39,-43,-58
3-7-248-183,20c,1bf,250,-36,-39,-54
3-7-249-175,201,1b7,246,-34,-36,-49
3-7-250-159,1ed,1a7,231,-29,-30,-40
3-7-251-143,1d8,197,21b,-23,-23,-31
3-7-252-127,1c1,182,201,-19,-21,-26
3-7-253-111,1a8,16c,1e6,-16,-18,-20
3-7-254-95,18d,156,1ca,-10,-9,-10
3-7-255-79,170,13c,1aa,-9,-8,-8
3-7-256-63,14e,120,188,-10,-9,-8
3-7-257-55,13b,110,175,-10,-8,-6
3-7-258-47,126,fe,160,-9,-7,-4
3-7-259-39,10f,eb,149,-9,-6,-2
3-7-260-31,f6,d6,130,-6,-3,2
3-7-261-23,d9,c3,117,0,9,14
3-7-262-19,cb,b9,10b,4,14,20
3-7-263-17,c3,b4,104,5,17,23
3-7-264-15,bb,ae,fd,7,20,26
3-7-265-13,b4,a9,f8,14,26,35
3-7-266-11,ad,a4,f3,21,33,45
3-7-267-9,a5,9e,ed,28,38,54
3-7-268-7,9d,98,e7,35,45,64
3-7-269-5,8f,94,e6,37,50,77
3-7-270-3,7f,8f,e3,38,56,89
3-7-271-1,40,48,72,19,28,45
3-7-272-0,0,0,0,0,0,0
3-8-273-255,25c,200,2ae,-60,-60,-81
3-8-274-247,259,1fe,2a9,-58,-59,-81
3-8-275-239,252,1f9,2a3,-58,-60,-81
3-8-276-231,248,1f0,297,-55,-58,-77
3-8-277-223,23d,1e6,288,-53,-56,-76
3-8-278-215,233,1dd,27b,-49,-54,-72
3-8-279-207,227,1d2,26c,-47,-52,-70
3-8-280-199,21e,1cc,262,-44,-48,-66
3-8-281-191,214,1c4,25a,-41,-45,-59
3-8-282-183,20b,1bd,24f,-37,-41,-55
3-8-283-175,1ff,1b6,245,-36,-37,-50
3-8-284-159,1eb,1a6,232,-31,-31,-39
3-8-285-143,1d7,196,21d,-24,-24,-29
3-8-286-127,1c0,181,204,-20,-22,-23
3-8-287-111,1a8,16c,1e8,-16,-18,-18
3-8-288-95,18d,157,1cf,-10,-8,-5
3-8-289-79,171,13c,1af,-8,-8,-3
3-8-290-63,14f,122,18e,-9,-7,-2
3-8-291-55,13c,113,17c,-9,-5,1
3-8-292-47,127,102,169,-8,-3,5
3-8-293-39,111,f0,154,-7,-1,9
3-8-294-31,fa,dd,13d,-2,4,15
3-8-295-23,df,cd,129,6,19,32
3-8-296-19,d1,c4,120,10,25,41
3-8-297-17,ca,c0,119,12,29,44
3-8-298-15,c2,bb,113,14,33,48
3-8-299-13,bd,b7,110,23,40,59
3-8-300-11,b8,b3,10e,32,48,72
3-8-301-9,b1,ae,10a,40,54,83
3-8-302-7,ab,a9,105,49,62,94
3-8-303-5,93,a4,105,41,66,108
3-8-304-3,79,9f,103,32,72,121
3-8-305-1,3d,50,82,16,36,61
3-8-306-0,0,0,0,0,0,0
3-9-307-255,206,1ba,24e,-146,-130,-177
3-9-308-247,204,1b8,24b,-143,-129,-175
3-9-309-239,1ff,1b4,247,-141,-129,-173
3-9-310-231,1f7,1ac,23c,-136,-126,-168
3-9-311-223,1ee,1a5,231,-132,-121,-163
3-9-312-215,1e6,19c,226,-126,-119,-157
3-9-313-207,1dc,194,21a,-122,-114,-152
3-9-314-199,1d5,18e,212,-117,-110,-146
3-9-315-191,1cc,188,20b,-113,-105,-138
3-9-316-183,1c3,181,202,-109,-101,-132
3-9-317-175,1ba,17b,1fa,-105,-96,-125
3-9-318-159,1a9,16e,1e9,-97,-87,-112
3-9-319-143,197,160,1d7,-88,-78,-99
3-9-320-127,184,14f,1c3,-80,-72,-88
3-9-321-111,16f,13c,1ad,-73,-66,-77
3-9-322-95,158,12b,198,-63,-52,-60
3-9-323-79,13f,113,17d,-58,-49,-53
3-9-324-63,122,fe,163,-54,-43,-45
3-9-325-55,112,f2,155,-51,-38,-38
3-9-326-47,102,e6,147,-45,-31,-29
3-9-327-39,f0,d9,137,-40,-24,-20
3-9-328-31,de,ca,126,-30,-15,-8
3-9-329-23,c7,be,11a,-18,4,17
3-9-330-19,bc,b9,114,-11,14,29
3-9-331-17,b5,b5,110,-9,18,35
3-9-332-15,ae,b1,10c,-6,23,41
3-9-333-13,ab,af,10b,5,32,54
3-9-334-11,a9,ac,109,17,41,67
3-9-335-9,a5,a9,107,28,49,80
3-9-336-7,a1,a5,105,39,58,94
3-9-337-5,7b,9e,105,17,60,108
3-9-338-3,53,97,104,-6,64,122
3-9-339-1,2a,4c,82,-3,32,61
3-9-340-0,0,0,0,0,0,0
3-10-341-255,1ae,172,1ed,-234,-202,-274
3-10-342-247,1ad,171,1eb,-230,-200,-271
3-10-343-239,1aa,16e,1e8,-226,-199,-268
3-10-344-231,1a5,169,1e2,-218,-193,-258
3-10-345-223,19e,164,1db,-212,-186,-249
3-10-346-215,198,15e,1d5,-204,-181,-238
3-10-347-207,191,158,1cd,-197,-174,-229
3-10-348-199,18b,153,1c7,-191,-169,-221
3-10-349-191,183,14d,1c0,-186,-164,-213
3-10-350-183,17c,147,1b9,-180,-159,-205
3-10-351-175,175,141,1b1,-174,-154,-198
3-10-352-159,166,136,1a3,-164,-143,-182
3-10-353-143,157,129,194,-152,-133,-166
3-10-354-127,147,11c,185,-141,-123,-150
3-10-355-111,136,10d,174,-130,-113,-134
3-10-356-95,122,fc,162,-117,-99,-114
3-10-357-79,10d,eb,14f,-108,-89,-99
3-10-358-63,f5,da,13c,-99,-79,-84
3-10-359-55,e8,d3,133,-93,-69,-72
3-10-360-47,dd,cc,12b,-82,-57,-57
3-10-361-39,d1,c4,121,-71,-45,-42
3-10-362-31,c4,bb,118,-56,-30,-22
3-10-363-23,af,b3,113,-42,-7,10
3-10-364-19,a5,af,110,-34,4,25
3-10-365-17,9f,ad,10e,-31,10,33
3-10-366-15,99,aa,10c,-27,16,41
3-10-367-13,98,a9,10c,-14,26,55
3-10-368-11,96,a7,10b,-2,36,69
3-10-369-9,95,a6,10b,12,46,84
3-10-370-7,92,a3,109,24,56,98
3-10-371-5,56,98,108,-20,54,111
3-10-372-3,19,8c,105,-64,53,123
3-10-373-1,d,46,83,-32,26,62
3-10-374-0,0,0,0,0,0,0
4-0-1-255,297,22f,2ee,0,0,0
4-0-2-247,293,22c,2e9,0,0,0
4-0-3-239,28d,227,2e3,0,0,0
4-0-4-231,280,21d,2d4,0,0,0
4-0-5-223,272,211,2c4,0,0,0
4-0-6-215,264,206,2b5,0,0,0
4-0-7-207,255,1fa,2a4,0,0,0
4-0-8-199,249,1f0,296,0,0,0
4-0-9-191,23b,1e5,287,0,0,0
4-0-10-183,22e,1da,278,0,0,0
4-0-11-175,220,1ce,268,0,0,0
4-0-12-159,206,1b8,24a,0,0,0
4-0-13-143,1ea,1a1,22b,0,0,0
4-0-14-127,1cf,18a,20d,0,0,0
4-0-15-111,1b3,172,1ee,0,0,0
4-0-16-95,196,158,1cd,0,0,0
4-0-17-79,175,13c,1aa,0,0,0
4-0-18-63,150,11c,183,0,0,0
4-0-19-55,13c,10a,16d,0,0,0
4-0-20-47,126,f7,155,0,0,0
4-0-21-39,10e,e2,13c,0,0,0
4-0-22-31,f2,c9,11f,0,0,0
4-0-23-23,cd,a9,f9,0,0,0
4-0-24-19,ba,99,e5,0,0,0
4-0-25-17,b0,91,dc,0,0,0
4-0-26-15,a6,88,d1,0,0,0
4-0-27-13,98,7e,c4,0,0,0
4-0-28-11,8a,73,b5,0,0,0
4-0-29-9,7b,68,a7,0,0,0
4-0-30-7,6c,5c,98,0,0,0
4-0-31-5,59,50,87,0,0,0
4-0-32-3,45,42,75,0,0,0
4-0-33-1,23,21,3b,0,0,0
4-0-34-0,0,0,0,0,0,0
4-1-35-255,27f,21b,2d3,-24,-20,-27
4-1-36-247,27b,217,2ce,-24,-21,-27
4-1-37-239,275,212,2c7,-24,-21,-28
4-1-38-231,26a,209,2ba,-22,-20,-26
4-1-39-223,25d,1ff,2ac,-21,-18,-24
4-1-40-215,251,1f5,29f,-19,-17,-22
4-1-41-207,244,1eb,290,-17,-15,-20
4-1-42-199,238,1e1,283,-17,-15,-19
4-1-43-191,22c,1d7,275,-15,-14,-18
4-1-44-183,220,1cd,268,-14,-13,-16
4-1-45-175,213,1c2,259,-13,-12,-15
